attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,20,3,6982,1001,1651,360,0.9509670389539635,0.8087570948685278,0.37745098039215685,0.8741158059467918,0.7987792675605363,58.128133704735376,0.5530613802805457
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,21,0,113,9167,101,613,0.15564738292011018,0.5280373831775701,0.989102287440656,0.2404255319148936,0.9285571342805683,58.12256267409471,0.5410163588808982
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,21,1,17,9804,18,155,0.09883720930232558,0.4857142857142857,0.998167379352474,0.1642512077294686,0.9826896137682609,58.12256267409471,0.5410163588808982
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,21,2,684,7812,428,1070,0.3899657924743444,0.6151079136690647,0.9480582524271844,0.47732030704815076,0.8501100660396238,58.12256267409471,0.5410163588808982
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,21,3,6986,1005,1647,356,0.9515118496322528,0.80922043322136,0.37895927601809953,0.8746165884194054,0.7995797478487092,58.12256267409471,0.5410163588808982
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,22,0,144,9107,161,582,0.19834710743801653,0.4721311475409836,0.9826283987915407,0.2793404461687682,0.9256553932359416,58.701949860724234,0.5335053604512167
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,22,1,24,9780,42,148,0.13953488372093023,0.36363636363636365,0.9957238851557727,0.20168067226890757,0.9809885931558935,58.701949860724234,0.5335053604512167
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,22,2,686,7836,404,1068,0.39110604332953247,0.6293577981651376,0.9509708737864078,0.48241912798874825,0.8527116269761857,58.701949860724234,0.5335053604512167
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,22,3,6928,1047,1605,414,0.943612094797058,0.8119067151060588,0.3947963800904977,0.8728188976377953,0.7979787872723634,58.701949860724234,0.5335053604512167
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,23,0,95,9182,86,631,0.13085399449035812,0.5248618784530387,0.9907207596029348,0.20948180815876516,0.9282569541725035,58.52924791086351,0.5276068025053973
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,23,1,26,9776,46,146,0.1511627906976744,0.3611111111111111,0.9953166361229893,0.21311475409836064,0.9807884730838503,58.52924791086351,0.5276068025053973
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,23,2,706,7818,422,1048,0.40250855188141393,0.625886524822695,0.9487864077669903,0.4899375433726579,0.8529117470482289,58.52924791086351,0.5276068025053973
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,23,3,6993,1032,1620,349,0.952465268319259,0.8119122257053292,0.3891402714932127,0.8765904105296145,0.8029817890734441,58.52924791086351,0.5276068025053973
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,24,0,116,9184,84,610,0.15977961432506887,0.58,0.9909365558912386,0.2505399568034557,0.9305583350010006,59.721448467966574,0.5168224816165244
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,24,1,23,9774,48,149,0.13372093023255813,0.323943661971831,0.9951130116065975,0.18930041152263374,0.9802881729037423,59.721448467966574,0.5168224816165244
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,24,2,761,7740,500,993,0.4338654503990878,0.6034892942109437,0.9393203883495146,0.5048092868988391,0.8506103662197319,59.721448467966574,0.5168224816165244
